frame,xmin,xmax,ymin,ymax,class_id,label_name
final 2_mp4-5460_jpg.rf.dpHjnzWvrbz6mUxPJtqN.jpg,206,526,197,442,2,laptop
final 2_mp4-5460_jpg.rf.dpHjnzWvrbz6mUxPJtqN.jpg,412,688,16,408,3,person
final 2_mp4-5460_jpg.rf.dpHjnzWvrbz6mUxPJtqN.jpg,556,1041,71,695,3,person
final 2_mp4-3470_jpg.rf.egbG6wnx2WGiOsDwCspP.jpg,443,938,90,694,3,person
final 2_mp4-3470_jpg.rf.egbG6wnx2WGiOsDwCspP.jpg,569,697,317,526,1,cell phone
final 2_mp4-3470_jpg.rf.egbG6wnx2WGiOsDwCspP.jpg,643,946,0,379,3,person
final 2_mp4-3470_jpg.rf.egbG6wnx2WGiOsDwCspP.jpg,1141,1280,277,700,3,person
final 2_mp4-8378_jpg.rf.fkgGt25lTHcy0iJjy4bg.jpg,479,944,116,720,3,person
final 2_mp4-1378_jpg.rf.gpTHmamvwcVi5cSgIHsN.jpg,471,1038,204,719,3,person
final 2_mp4-8208_jpg.rf.kqNHLpPibMIIYeuYXEHB.jpg,272,816,138,710,3,person
final 2_mp4-6183_jpg.rf.marABMqAzcp7JkzVh2E3.jpg,327,969,145,720,3,person
final 2_mp4-6183_jpg.rf.marABMqAzcp7JkzVh2E3.jpg,450,807,613,720,1,cell phone
final 2_mp4-2611_jpg.rf.nlpXF7cPW3Nb1RnwvsRb.jpg,500,995,13,720,3,person
final 2_mp4-1006_jpg.rf.tLMcpgZ7bx2KOgW5Gh0Z.jpg,430,1062,191,720,3,person
final 2_mp4-1794_jpg.rf.uL1ZGmqT1mzCLV11st2P.jpg,433,1009,217,720,3,person
frame_1950_jpg.rf.2dDMdxqnryBJvrCqIA3I.jpg,60,549,122,639,3,person
frame_1950_jpg.rf.2dDMdxqnryBJvrCqIA3I.jpg,80,303,201,634,1,cell phone
final 2_mp4-8626_jpg.rf.47QhemZJg57z9SStDK4p.jpg,262,782,152,673,3,person
final 2_mp4-1846_jpg.rf.8elMITa2BWvGeBANopGA.jpg,68,480,570,720,2,laptop
final 2_mp4-1846_jpg.rf.8elMITa2BWvGeBANopGA.jpg,516,976,237,716,3,person
final 2_mp4-4923_jpg.rf.9o0AHJyl1NnbgdutGsaD.jpg,204,990,130,720,3,person
final 2_mp4-4923_jpg.rf.9o0AHJyl1NnbgdutGsaD.jpg,504,839,271,720,3,person
final 2_mp4-4527_jpg.rf.ANVGBmVSRW4413babyma.jpg,272,1017,124,720,3,person
final 2_mp4-3788_jpg.rf.GxqADBjsFvwHB9jQ0Ics.jpg,183,1095,86,720,3,person
final 2_mp4-4867_jpg.rf.LaH4TrNOXhi2auq42fkZ.jpg,1030,1170,205,376,3,person
final 2_mp4-4867_jpg.rf.LaH4TrNOXhi2auq42fkZ.jpg,649,1182,1,715,3,person
final 2_mp4-5306_jpg.rf.OCeHgLvApVe1808qmTZC.jpg,434,994,132,720,3,person
final 2_mp4-4207_jpg.rf.PwoiauMMXKsNesqp8WIU.jpg,183,1022,84,720,3,person
final 2_mp4-3679_jpg.rf.QTB86gsOUGjFAt4mZcKm.jpg,330,1051,108,720,3,person
final 2_mp4-1660_jpg.rf.UTv1vIzNLmSLBmZxkNM1.jpg,459,1164,233,720,3,person
final 2_mp4-4971_jpg.rf.UiYsSkkyO4S2JtXgAtrY.jpg,92,815,161,708,3,person
final 2_mp4-4971_jpg.rf.UiYsSkkyO4S2JtXgAtrY.jpg,176,400,436,674,1,cell phone
final 2_mp4-4502_jpg.rf.WU5tPDdwH2TH957LFwrH.jpg,313,1034,106,720,3,person
final 2_mp4-8004_jpg.rf.XTkK9yqwYs4rbXhuweML.jpg,363,520,391,694,1,cell phone
final 2_mp4-8004_jpg.rf.XTkK9yqwYs4rbXhuweML.jpg,464,915,148,720,3,person
final 2_mp4-8486_jpg.rf.cQOrJH73nJoVg76koYVH.jpg,243,457,366,669,1,cell phone
final 2_mp4-8486_jpg.rf.cQOrJH73nJoVg76koYVH.jpg,406,820,141,720,3,person
final 2_mp4-4675_jpg.rf.crpCXAOcUSh4xShZzKpB.jpg,1031,1120,233,386,3,person
final 2_mp4-4675_jpg.rf.crpCXAOcUSh4xShZzKpB.jpg,1116,1280,0,720,3,person
final 2_mp4-4675_jpg.rf.crpCXAOcUSh4xShZzKpB.jpg,466,1085,13,692,3,person
final 2_mp4-7714_jpg.rf.dHXRGAEp5hUAsDszUylv.jpg,339,898,137,678,3,person
final 2_mp4-5129_jpg.rf.e2KwB1bWdZ8OnBcS7yyJ.jpg,119,783,64,720,3,person
final 2_mp4-5129_jpg.rf.e2KwB1bWdZ8OnBcS7yyJ.jpg,838,1233,86,535,3,person
final 2_mp4-1936_jpg.rf.eAPTDd5BOdoR3U6xtitp.jpg,410,883,224,717,3,person
final 2_mp4-2379_jpg.rf.eCI3RKwEAyDNZaiiT8DI.jpg,498,1042,256,720,3,person
final 2_mp4-0554_jpg.rf.eMULMpT3zZjDpHQUFOlG.jpg,604,708,336,513,1,cell phone
final 2_mp4-0554_jpg.rf.eMULMpT3zZjDpHQUFOlG.jpg,560,950,196,720,3,person
final 2_mp4-0554_jpg.rf.eMULMpT3zZjDpHQUFOlG.jpg,333,719,4,587,3,person
final 2_mp4-6596_jpg.rf.eut03yWQA7UTURQv8uD7.jpg,330,1034,110,720,3,person
final 2_mp4-4231_jpg.rf.fJKokT2v3mrYSH36t0zU.jpg,287,991,92,720,3,person
frame_4900_jpg.rf.kMApahRTXgemFno4kPpA.jpg,0,455,282,639,2,laptop
frame_4900_jpg.rf.kMApahRTXgemFno4kPpA.jpg,259,515,128,638,3,person
final 2_mp4-4324_jpg.rf.nGr7putA37ytySqlN9FW.jpg,344,965,127,720,3,person
frame_4440_jpg.rf.pZAyPpzYOwd6tPr9kk9Y.jpg,180,427,212,639,3,person
frame_4440_jpg.rf.pZAyPpzYOwd6tPr9kk9Y.jpg,246,316,360,553,1,cell phone
frame_2320_jpg.rf.sawPWtNsrv1gbPYmrOmp.jpg,226,487,111,639,3,person
final 2_mp4-7420_jpg.rf.t7lPvvbAdj3gYgsgf7TD.jpg,538,1056,134,720,3,person
final 2_mp4-7420_jpg.rf.t7lPvvbAdj3gYgsgf7TD.jpg,285,589,411,720,2,laptop
final 2_mp4-1653_jpg.rf.wZVMenX3D4Ts9vTxk26E.jpg,590,1214,277,719,3,person
final 2_mp4-3873_jpg.rf.x9KJfWaiUIFvd9CVeUtH.jpg,330,1035,119,720,3,person
final 2_mp4-8618_jpg.rf.0NZHmZI1vbqLSAQTE06D.jpg,397,941,159,720,3,person
final 2_mp4-1138_jpg.rf.2uhzPXcPAx2DYJDUtk2Q.jpg,390,1053,215,720,3,person
frame_5260_jpg.rf.4ywHdXYEYPjrBwQW2MEb.jpg,146,484,106,639,3,person
frame_5260_jpg.rf.4ywHdXYEYPjrBwQW2MEb.jpg,198,347,515,639,1,cell phone
final 2_mp4-3787_jpg.rf.64M1EqqC5b1Ys6Gg4l4E.jpg,194,1108,91,720,3,person
final 2_mp4-3321_jpg.rf.96eYxWKP9ZLkJMfPYEoa.jpg,474,841,92,698,3,person
final 2_mp4-3321_jpg.rf.96eYxWKP9ZLkJMfPYEoa.jpg,164,535,0,604,3,person
final 2_mp4-3321_jpg.rf.96eYxWKP9ZLkJMfPYEoa.jpg,549,652,287,465,1,cell phone
final 2_mp4-2288_jpg.rf.9hLwNxGmL3Sg7jwka9Qz.jpg,754,994,0,459,3,person
final 2_mp4-2288_jpg.rf.9hLwNxGmL3Sg7jwka9Qz.jpg,389,1113,175,717,3,person
final 2_mp4-4796_jpg.rf.CjqIRqreLW9o4wH4i356.jpg,499,701,41,412,3,person
final 2_mp4-4796_jpg.rf.CjqIRqreLW9o4wH4i356.jpg,618,1133,4,695,3,person
final 2_mp4-4796_jpg.rf.CjqIRqreLW9o4wH4i356.jpg,1064,1149,206,322,3,person
final 2_mp4-1743_jpg.rf.EESLrJ35LYZ2nsMYRPvl.jpg,440,1108,227,720,3,person
final 2_mp4-4623_jpg.rf.G4c51kB2VHFQvyC9VzMD.jpg,559,1177,0,720,3,person
final 2_mp4-6519_jpg.rf.IFnk36YOoM5sGKm0zlZA.jpg,360,1105,17,720,3,person
final 2_mp4-6519_jpg.rf.IFnk36YOoM5sGKm0zlZA.jpg,1099,1280,26,338,1,cell phone
final 2_mp4-4977_jpg.rf.Kuz3BoV356XuhUqPvNO0.jpg,10,794,197,720,3,person
final 2_mp4-4977_jpg.rf.Kuz3BoV356XuhUqPvNO0.jpg,17,211,250,538,1,cell phone
final 2_mp4-7994_jpg.rf.L7uPApHDAygxV2xAH3g6.jpg,342,689,136,672,3,person
final 2_mp4-7994_jpg.rf.L7uPApHDAygxV2xAH3g6.jpg,686,1037,0,494,3,person
final 2_mp4-5277_jpg.rf.MWPhLfieGcWPWm8HNGlm.jpg,152,587,469,591,1,cell phone
final 2_mp4-5277_jpg.rf.MWPhLfieGcWPWm8HNGlm.jpg,87,737,99,720,3,person
final 2_mp4-5277_jpg.rf.MWPhLfieGcWPWm8HNGlm.jpg,715,1167,19,605,3,person
final 2_mp4-3309_jpg.rf.TFQZMQDxyhiJhaI1nbso.jpg,479,903,60,720,3,person
final 2_mp4-3309_jpg.rf.TFQZMQDxyhiJhaI1nbso.jpg,555,720,473,709,1,cell phone
final 2_mp4-3309_jpg.rf.TFQZMQDxyhiJhaI1nbso.jpg,188,526,0,720,3,person
frame_4770_jpg.rf.TifucCQBvXzOlak0grxq.jpg,180,427,194,638,3,person
frame_4770_jpg.rf.TifucCQBvXzOlak0grxq.jpg,226,283,333,530,1,cell phone
final 2_mp4-1691_jpg.rf.fow6kM1vwlIQnqVzalVr.jpg,471,1092,213,720,3,person
final 2_mp4-1691_jpg.rf.fow6kM1vwlIQnqVzalVr.jpg,0,167,11,708,3,person
frame_4370_jpg.rf.gGcSK2cQnXcMdaWWVK9G.jpg,186,485,135,639,3,person
final 2_mp4-7919_jpg.rf.jXb1XMwbtxIlWpfhxrmm.jpg,518,874,179,484,3,person
final 2_mp4-7919_jpg.rf.jXb1XMwbtxIlWpfhxrmm.jpg,374,1006,444,720,2,laptop
final 2_mp4-2481_jpg.rf.js2vWBdNgNnUh7nxg2OM.jpg,500,1039,151,720,3,person
final 2_mp4-2481_jpg.rf.js2vWBdNgNnUh7nxg2OM.jpg,1132,1280,133,434,3,person
final 2_mp4-6093_jpg.rf.kSumF6sYnQNuCCQz8SHr.jpg,342,976,168,720,3,person
final 2_mp4-6093_jpg.rf.kSumF6sYnQNuCCQz8SHr.jpg,431,691,415,706,1,cell phone
final 2_mp4-1962_jpg.rf.mHKwvAJsf8lkpncwnv3k.jpg,402,761,252,709,3,person
final 2_mp4-1962_jpg.rf.mHKwvAJsf8lkpncwnv3k.jpg,485,589,361,468,1,cell phone
final 2_mp4-1962_jpg.rf.mHKwvAJsf8lkpncwnv3k.jpg,1129,1280,405,720,3,person
final 2_mp4-3478_jpg.rf.r33zhJwngB6C7Mu0IDtM.jpg,377,984,1,720,3,person
final 2_mp4-3478_jpg.rf.r33zhJwngB6C7Mu0IDtM.jpg,514,791,575,720,1,cell phone
final 2_mp4-5690_jpg.rf.rOI5Ti8JUiJ5hHfRC2Nf.jpg,354,1095,103,720,3,person
final 2_mp4-5690_jpg.rf.rOI5Ti8JUiJ5hHfRC2Nf.jpg,1053,1280,48,607,3,person
final 2_mp4-0779_jpg.rf.tWFsmBfRdwNVvADonZuZ.jpg,378,935,26,720,3,person
final 2_mp4-0779_jpg.rf.tWFsmBfRdwNVvADonZuZ.jpg,1018,1127,179,673,3,person
frame_50_jpg.rf.vwIeSkMiUFWNV9VGhYTl.jpg,134,457,2,638,3,person
frame_50_jpg.rf.vwIeSkMiUFWNV9VGhYTl.jpg,491,640,341,640,3,person
final 2_mp4-3390_jpg.rf.vx4ETVJnWsunqE5ekJ8T.jpg,541,641,246,436,1,cell phone
final 2_mp4-3390_jpg.rf.vx4ETVJnWsunqE5ekJ8T.jpg,462,874,80,705,3,person
final 2_mp4-3390_jpg.rf.vx4ETVJnWsunqE5ekJ8T.jpg,54,508,0,612,3,person
final 2_mp4-1258_jpg.rf.wVSyMlgWdF0eH6OMRcU3.jpg,462,1091,205,720,3,person
final 2_mp4-8895_jpg.rf.xmQjIYKOCoCpHyFLHZ8h.jpg,401,546,403,644,1,cell phone
final 2_mp4-8895_jpg.rf.xmQjIYKOCoCpHyFLHZ8h.jpg,926,1065,354,476,1,cell phone
final 2_mp4-8895_jpg.rf.xmQjIYKOCoCpHyFLHZ8h.jpg,804,1280,0,300,3,person
final 2_mp4-8895_jpg.rf.xmQjIYKOCoCpHyFLHZ8h.jpg,476,809,164,627,3,person
final 2_mp4-5631_jpg.rf.yCtkTUMI2YoqNCeXWNCz.jpg,416,1050,89,720,3,person
final 2_mp4-8896_jpg.rf.1q720RoWSJu4dQGSVCKV.jpg,443,567,467,694,1,cell phone
final 2_mp4-8896_jpg.rf.1q720RoWSJu4dQGSVCKV.jpg,882,1014,347,474,1,cell phone
final 2_mp4-8896_jpg.rf.1q720RoWSJu4dQGSVCKV.jpg,817,1280,0,316,3,person
final 2_mp4-8896_jpg.rf.1q720RoWSJu4dQGSVCKV.jpg,481,864,154,664,3,person
final 2_mp4-2436_jpg.rf.2TvfXJm4e7PIGEtoxbJ6.jpg,914,1280,0,411,3,person
final 2_mp4-2436_jpg.rf.2TvfXJm4e7PIGEtoxbJ6.jpg,513,909,164,679,3,person
final 2_mp4-0999_jpg.rf.394ZqExOS8DiHt0Z85s1.jpg,356,998,176,720,3,person
final 2_mp4-0732_jpg.rf.3ddZ8DYzpFE8H01BW7lK.jpg,1030,1150,201,403,3,person
final 2_mp4-0732_jpg.rf.3ddZ8DYzpFE8H01BW7lK.jpg,357,653,149,388,2,laptop
final 2_mp4-0732_jpg.rf.3ddZ8DYzpFE8H01BW7lK.jpg,334,640,11,223,3,person
final 2_mp4-0732_jpg.rf.3ddZ8DYzpFE8H01BW7lK.jpg,489,897,612,720,1,cell phone
final 2_mp4-0732_jpg.rf.3ddZ8DYzpFE8H01BW7lK.jpg,533,1092,9,596,3,person
final 2_mp4-8956_jpg.rf.4XqW0slfQMdpTKCyL9XD.jpg,492,659,414,621,1,cell phone
final 2_mp4-8956_jpg.rf.4XqW0slfQMdpTKCyL9XD.jpg,301,876,170,720,3,person
final 2_mp4-1909_jpg.rf.7228zAqraDw8qIoDkeAw.jpg,465,1011,242,720,3,person
final 2_mp4-7693_jpg.rf.9Rp7Y7nUCX7VQ02mzgRC.jpg,492,638,345,586,1,cell phone
final 2_mp4-7693_jpg.rf.9Rp7Y7nUCX7VQ02mzgRC.jpg,403,831,149,719,3,person
final 2_mp4-0344_jpg.rf.9cUqzaqdRVZe8XPMoi7o.jpg,1083,1280,618,720,1,cell phone
final 2_mp4-0344_jpg.rf.9cUqzaqdRVZe8XPMoi7o.jpg,1034,1154,221,678,3,person
final 2_mp4-0344_jpg.rf.9cUqzaqdRVZe8XPMoi7o.jpg,608,1062,1,720,3,person
final 2_mp4-0344_jpg.rf.9cUqzaqdRVZe8XPMoi7o.jpg,242,685,0,717,3,person
final 2_mp4-0819_jpg.rf.9vBGlN1nH3StipBGhQyn.jpg,441,954,214,710,3,person
final 2_mp4-8382_jpg.rf.Bfjj3quBtGy8u0cpgC1r.jpg,391,940,125,720,3,person
final 2_mp4-8712_jpg.rf.DYKpYHE0epQnIR2SHAUa.jpg,430,906,171,659,3,person
final 2_mp4-2932_jpg.rf.ETco9Rzq4T6nzf1LSrt0.jpg,279,1069,62,720,3,person
final 2_mp4-0646_jpg.rf.GRfBW7hPcPByFnOePvzg.jpg,779,881,403,561,1,cell phone
final 2_mp4-0646_jpg.rf.GRfBW7hPcPByFnOePvzg.jpg,715,1172,268,714,3,person
final 2_mp4-7903_jpg.rf.LcCvg52YYWWqJot5NzcV.jpg,415,915,553,665,2,laptop
final 2_mp4-7903_jpg.rf.LcCvg52YYWWqJot5NzcV.jpg,391,912,172,560,3,person
final 2_mp4-7351_jpg.rf.Nkx4ICOC8SyXnVUUJujp.jpg,514,1236,294,720,2,laptop
final 2_mp4-7351_jpg.rf.Nkx4ICOC8SyXnVUUJujp.jpg,328,932,118,644,3,person
final 2_mp4-3143_jpg.rf.UgXnqJETrRK0otKFSeUU.jpg,714,936,622,720,1,cell phone
final 2_mp4-3143_jpg.rf.UgXnqJETrRK0otKFSeUU.jpg,458,1073,58,720,3,person
final 2_mp4-6904_jpg.rf.VQP1gcRuYnwdVzI7HJTg.jpg,411,1044,37,717,3,person
final 2_mp4-6904_jpg.rf.VQP1gcRuYnwdVzI7HJTg.jpg,689,970,515,708,1,cell phone
final 2_mp4-6364_jpg.rf.WSfCin0k6mYY4uG4O9pH.jpg,396,613,505,701,1,cell phone
final 2_mp4-6364_jpg.rf.WSfCin0k6mYY4uG4O9pH.jpg,306,1162,127,720,3,person
frame_5470_jpg.rf.X5WzkOnFuOry0U7RBIX3.jpg,181,481,147,638,3,person
final 2_mp4-7281_jpg.rf.YZ9JsDoH3jxm7xt0JJL7.jpg,858,1220,537,650,1,cell phone
final 2_mp4-7281_jpg.rf.YZ9JsDoH3jxm7xt0JJL7.jpg,403,982,51,720,3,person
final 2_mp4-3308_jpg.rf.b2zPOTeXVDo4ix0uJ8iZ.jpg,96,497,0,702,3,person
final 2_mp4-3308_jpg.rf.b2zPOTeXVDo4ix0uJ8iZ.jpg,499,862,45,706,3,person
final 2_mp4-3308_jpg.rf.b2zPOTeXVDo4ix0uJ8iZ.jpg,590,757,457,705,1,cell phone
final 2_mp4-0277_jpg.rf.bbIMBIjXeVR634BmLc4p.jpg,1018,1127,211,662,3,person
final 2_mp4-0277_jpg.rf.bbIMBIjXeVR634BmLc4p.jpg,489,1025,11,626,3,person
final 2_mp4-0277_jpg.rf.bbIMBIjXeVR634BmLc4p.jpg,364,685,6,477,3,person
final 2_mp4-7587_jpg.rf.cqkFeVn6U0Mc6tVxxy4X.jpg,472,914,0,315,3,person
final 2_mp4-8682_jpg.rf.dvH0qbeVjKUQYJH14zIO.jpg,420,846,133,514,3,person
final 2_mp4-5105_jpg.rf.h7AR1FJabB3ivuNVJW5O.jpg,256,824,101,720,3,person
final 2_mp4-5105_jpg.rf.h7AR1FJabB3ivuNVJW5O.jpg,354,655,321,655,1,cell phone
final 2_mp4-5105_jpg.rf.h7AR1FJabB3ivuNVJW5O.jpg,815,1231,29,521,3,person
final 2_mp4-3619_jpg.rf.od5eyxb6cdenZ7nRH429.jpg,281,1046,126,720,3,person
final 2_mp4-1473_jpg.rf.q6YFxO60wGNSQ6onKsPz.jpg,484,1089,192,720,3,person
final 2_mp4-9021_jpg.rf.s44lKlB3c26ET1jo7m5X.jpg,315,600,222,447,2,laptop
final 2_mp4-9021_jpg.rf.s44lKlB3c26ET1jo7m5X.jpg,462,648,97,228,3,person
final 2_mp4-9021_jpg.rf.s44lKlB3c26ET1jo7m5X.jpg,585,907,169,717,3,person
final 2_mp4-2261_jpg.rf.tLNM9xfYDH2QLyTKCb0Q.jpg,486,875,0,235,3,person
final 2_mp4-2261_jpg.rf.tLNM9xfYDH2QLyTKCb0Q.jpg,430,1054,196,720,3,person
final 2_mp4-8880_jpg.rf.v3E4nkWN5bDI4aMBvA4L.jpg,464,645,385,624,1,cell phone
final 2_mp4-8880_jpg.rf.v3E4nkWN5bDI4aMBvA4L.jpg,363,831,182,720,3,person
final 2_mp4-8880_jpg.rf.v3E4nkWN5bDI4aMBvA4L.jpg,991,1114,322,445,3,person
frame_1210_jpg.rf.07d1QbQ1Xykmf87XAIRB.jpg,149,477,128,639,3,person
final 2_mp4-7573_jpg.rf.36JhGO7brcASf65I5ihO.jpg,433,1023,3,523,3,person
final 2_mp4-1682_jpg.rf.4Fzj3B0x4epcj6Tdy0rz.jpg,496,1155,236,720,3,person
final 2_mp4-5550_jpg.rf.6zNCUFUS5lmM2JQIAdvE.jpg,415,1050,84,720,3,person
final 2_mp4-0291_jpg.rf.FfkShKwHgnvPMF8EVJK7.jpg,989,1136,216,699,3,person
final 2_mp4-0291_jpg.rf.FfkShKwHgnvPMF8EVJK7.jpg,37,287,208,699,1,cell phone
final 2_mp4-0291_jpg.rf.FfkShKwHgnvPMF8EVJK7.jpg,223,525,4,607,3,person
final 2_mp4-0291_jpg.rf.FfkShKwHgnvPMF8EVJK7.jpg,492,992,5,720,3,person
frame_5720_jpg.rf.HJvkIv1dyl5nt6gTTtnq.jpg,239,450,174,639,3,person
final 2_mp4-5194_jpg.rf.IEQ32aoYtt5AV8LUPlt9.jpg,532,824,320,642,1,cell phone
final 2_mp4-5194_jpg.rf.IEQ32aoYtt5AV8LUPlt9.jpg,227,855,90,720,3,person
final 2_mp4-1596_jpg.rf.JEOIFzvU5WOsajfo9QVa.jpg,441,1051,217,719,3,person
final 2_mp4-1596_jpg.rf.JEOIFzvU5WOsajfo9QVa.jpg,537,665,415,628,1,cell phone
final 2_mp4-8166_jpg.rf.PccWl16WjyIV2PBl0NcB.jpg,350,870,123,681,3,person
final 2_mp4-2368_jpg.rf.RsUuqubH6Xr0dbh0tmoq.jpg,513,999,266,720,3,person
final 2_mp4-5137_jpg.rf.SGh9yjA5YUgwQ7ufjS6H.jpg,126,757,48,712,3,person
final 2_mp4-4811_jpg.rf.V8n3Afo5xyOcajAZ8L43.jpg,0,227,0,720,3,person
final 2_mp4-4811_jpg.rf.V8n3Afo5xyOcajAZ8L43.jpg,1035,1135,226,379,3,person
final 2_mp4-4811_jpg.rf.V8n3Afo5xyOcajAZ8L43.jpg,415,902,1,552,3,person
final 2_mp4-5833_jpg.rf.XUmzTsC7qfV2VJEzdj0R.jpg,421,1094,120,720,3,person
frame_4210_jpg.rf.YZc6TWwjnVxhznJxBHxu.jpg,143,560,93,639,3,person
frame_1090_jpg.rf.aJg86YPKrUJPLBdMUmEE.jpg,166,486,117,639,3,person
final 2_mp4-5836_jpg.rf.ajQtD1NrhWhBxpHOKVaG.jpg,426,1061,126,720,3,person
final 2_mp4-5333_jpg.rf.bnA4aAqAh8fijq1U6ODd.jpg,1043,1280,106,417,2,laptop
final 2_mp4-5333_jpg.rf.bnA4aAqAh8fijq1U6ODd.jpg,948,1280,0,659,3,person
final 2_mp4-5333_jpg.rf.bnA4aAqAh8fijq1U6ODd.jpg,479,930,133,705,3,person
final 2_mp4-5333_jpg.rf.bnA4aAqAh8fijq1U6ODd.jpg,390,764,0,452,3,person
final 2_mp4-4023_jpg.rf.dUYs1VWtcNBpWZlEHxgq.jpg,289,1020,106,720,3,person
final 2_mp4-3236_jpg.rf.dsw8veSsFDxeALhPcwhI.jpg,431,863,81,720,3,person
final 2_mp4-3236_jpg.rf.dsw8veSsFDxeALhPcwhI.jpg,524,705,247,484,1,cell phone
final 2_mp4-3236_jpg.rf.dsw8veSsFDxeALhPcwhI.jpg,957,1280,0,650,3,person
final 2_mp4-6929_jpg.rf.mv90Tu6jSTurDNUuxbvS.jpg,833,1070,490,720,1,cell phone
final 2_mp4-6929_jpg.rf.mv90Tu6jSTurDNUuxbvS.jpg,327,646,0,476,3,person
final 2_mp4-6929_jpg.rf.mv90Tu6jSTurDNUuxbvS.jpg,442,913,39,720,3,person
final 2_mp4-7024_jpg.rf.myg5jtpBxEYInYESiLmi.jpg,743,890,289,533,1,cell phone
final 2_mp4-7024_jpg.rf.myg5jtpBxEYInYESiLmi.jpg,483,1014,15,695,3,person
final 2_mp4-7024_jpg.rf.myg5jtpBxEYInYESiLmi.jpg,958,1097,42,366,3,person
final 2_mp4-7024_jpg.rf.myg5jtpBxEYInYESiLmi.jpg,1013,1280,0,720,3,person
final 2_mp4-2572_jpg.rf.oDeK8x6BxTuTYgXAEVGc.jpg,464,1077,0,720,3,person
final 2_mp4-2572_jpg.rf.oDeK8x6BxTuTYgXAEVGc.jpg,528,661,201,496,1,cell phone
final 2_mp4-8147_jpg.rf.qt1uQaGtSbP0TVEgoajp.jpg,366,805,132,720,3,person
final 2_mp4-8147_jpg.rf.qt1uQaGtSbP0TVEgoajp.jpg,777,1172,57,573,3,person
final 2_mp4-0229_jpg.rf.r9Udhjy90iaTs1gtvmsV.jpg,879,1091,0,297,3,person
final 2_mp4-0229_jpg.rf.r9Udhjy90iaTs1gtvmsV.jpg,549,1123,11,671,3,person
final 2_mp4-0229_jpg.rf.r9Udhjy90iaTs1gtvmsV.jpg,33,398,544,720,1,cell phone
final 2_mp4-5684_jpg.rf.srZD1BoLPFtKS9whgoeJ.jpg,381,1078,92,720,3,person
final 2_mp4-5684_jpg.rf.srZD1BoLPFtKS9whgoeJ.jpg,1002,1280,107,570,3,person
final 2_mp4-6428_jpg.rf.tQypWBwUcvyaED87FXUN.jpg,288,966,59,720,3,person
final 2_mp4-6428_jpg.rf.tQypWBwUcvyaED87FXUN.jpg,826,1174,0,429,1,cell phone
final 2_mp4-8445_jpg.rf.tT9J6GODLfoNMSzVzP8U.jpg,365,932,164,720,3,person
final 2_mp4-1119_jpg.rf.u5cCvfCHB7i68yHLLAyU.jpg,386,1060,221,720,3,person
frame_5050_jpg.rf.uMVj17ltSGHkr0gv3t2G.jpg,196,428,193,638,3,person
frame_5050_jpg.rf.uMVj17ltSGHkr0gv3t2G.jpg,172,252,253,492,1,cell phone
frame_2770_jpg.rf.yoijoOsr2846TPKXEOk6.jpg,149,441,176,639,3,person
frame_2770_jpg.rf.yoijoOsr2846TPKXEOk6.jpg,243,366,218,639,1,cell phone
final 2_mp4-3092_jpg.rf.2VY9J5krKIjghLqh5hxW.jpg,2,286,0,720,3,person
final 2_mp4-3092_jpg.rf.2VY9J5krKIjghLqh5hxW.jpg,400,974,233,720,3,person
final 2_mp4-3092_jpg.rf.2VY9J5krKIjghLqh5hxW.jpg,479,590,444,670,1,cell phone
final 2_mp4-5898_jpg.rf.6Q5yR6ImwnELEm01mxMA.jpg,6,394,0,720,3,person
final 2_mp4-5898_jpg.rf.6Q5yR6ImwnELEm01mxMA.jpg,451,1051,84,720,3,person
final 2_mp4-2121_jpg.rf.6Qknsq2dasugqUoPmn3P.jpg,376,796,236,706,3,person
final 2_mp4-2121_jpg.rf.6Qknsq2dasugqUoPmn3P.jpg,798,1172,14,625,3,person
final 2_mp4-2121_jpg.rf.6Qknsq2dasugqUoPmn3P.jpg,578,672,328,497,1,cell phone
final 2_mp4-6254_jpg.rf.6WRVWPQWyqvIftNlHoaq.jpg,223,529,639,720,1,cell phone
final 2_mp4-6254_jpg.rf.6WRVWPQWyqvIftNlHoaq.jpg,402,963,121,720,3,person
final 2_mp4-8634_jpg.rf.7ec4qgRpcl897b7VgVFr.jpg,432,896,200,710,3,person
final 2_mp4-5608_jpg.rf.7sFB8ONHlSOji7U95UAW.jpg,397,1081,83,720,3,person
frame_2660_jpg.rf.Brwd7jrJVGVAFsf97Q2K.jpg,0,548,160,487,3,person
frame_2660_jpg.rf.Brwd7jrJVGVAFsf97Q2K.jpg,0,387,544,640,3,person
final 2_mp4-5894_jpg.rf.FLT711A7EALavB3CZ1IH.jpg,0,379,0,720,3,person
final 2_mp4-5894_jpg.rf.FLT711A7EALavB3CZ1IH.jpg,414,1010,105,720,3,person
final 2_mp4-5894_jpg.rf.FLT711A7EALavB3CZ1IH.jpg,960,1129,340,720,1,cell phone
final 2_mp4-8421_jpg.rf.JKvaGZox9lrQ5e5o8Fgh.jpg,365,862,164,720,3,person
final 2_mp4-1960_jpg.rf.LMgdU8MHSrIXkLIZPrkk.jpg,1119,1280,427,720,3,person
final 2_mp4-1960_jpg.rf.LMgdU8MHSrIXkLIZPrkk.jpg,482,835,255,720,3,person
final 2_mp4-1960_jpg.rf.LMgdU8MHSrIXkLIZPrkk.jpg,540,608,367,485,1,cell phone
